activity_uuid_product_uuid,activity_uuid,lca_act_name,lca_geo,lca_act_type,product_uuid,ecoinvent_prod
f6cadd80-53b3-5d77-8cc1-bddab40d6fc3_49a76d5c-6960-454d-a0ad-1331411fc371,f6cadd80-53b3-5d77-8cc1-bddab40d6fc3,"market for ethanol, without water, in 99.7% solution state, from fermentation, vehicle grade",row,market activity,49a76d5c-6960-454d-a0ad-1331411fc371,"ethanol, without water, in 99.7% solution state, from fermentation, vehicle grade"
f081885e-a340-5c0d-bd5e-d7d95bfbc49b_ab52c803-9bcb-4066-9629-d7919d0eb609,f081885e-a340-5c0d-bd5e-d7d95bfbc49b,"yarn production, silk, short fibre",row,ordinary transforming activity,ab52c803-9bcb-4066-9629-d7919d0eb609,"yarn, silk"
d7f9cc00-87d7-5577-895b-0e3183dddb43_637ee275-a239-4dcb-b084-abfa110dd65b,d7f9cc00-87d7-5577-895b-0e3183dddb43,"treatment of used liquid crystal display module, municipal incineration with fly ash extraction",ch,ordinary transforming activity,637ee275-a239-4dcb-b084-abfa110dd65b,"electricity, for reuse in municipal waste incineration only"
f70eb8d0-6c68-5f17-aa6f-cbec5211ae2d_817fa2e4-cb4c-49bb-b52f-eac84d1053ff,f70eb8d0-6c68-5f17-aa6f-cbec5211ae2d,"treatment of waste mineral wool, inert material landfill",row,ordinary transforming activity,817fa2e4-cb4c-49bb-b52f-eac84d1053ff,"waste mineral wool, for final disposal"
d5b0be87-552b-5e4a-8b23-bd6f5ddf8897_42baed81-24d1-4aed-a120-cc7d35ddac10,d5b0be87-552b-5e4a-8b23-bd6f5ddf8897,"treatment of waste paperboard, unsanitary landfill, hyperarid infiltration class (-250mm)",glo,ordinary transforming activity,42baed81-24d1-4aed-a120-cc7d35ddac10,waste paperboard
4c6b81e1-65e9-541c-8fa0-c65b0a7179cc_24f97b30-3d67-4365-9c84-341a83a053f1,4c6b81e1-65e9-541c-8fa0-c65b0a7179cc,market for iceberg lettuce,glo,market activity,24f97b30-3d67-4365-9c84-341a83a053f1,iceberg lettuce
668fb45a-2926-5c38-b663-0f7ea3475380_85370dde-0a14-4c80-9025-035b3c44ac2f,668fb45a-2926-5c38-b663-0f7ea3475380,"market for uranium, enriched 3.0%, per separative work unit",glo,market activity,85370dde-0a14-4c80-9025-035b3c44ac2f,"uranium, enriched 3.0%, per separative work unit"
cc2d1b53-5af4-54d4-b7d8-e49baa40c559_7502366c-d1ac-46a9-9ae6-0f1b05fd6cb8,cc2d1b53-5af4-54d4-b7d8-e49baa40c559,trichloroacetic acid production,rer,ordinary transforming activity,7502366c-d1ac-46a9-9ae6-0f1b05fd6cb8,trichloroacetic acid
b14eceb3-2033-59ad-aeb6-78a65c2815f0_68d6dfcf-2089-4586-9bbf-ad75591105cf,b14eceb3-2033-59ad-aeb6-78a65c2815f0,injection moulding,row,ordinary transforming activity,68d6dfcf-2089-4586-9bbf-ad75591105cf,injection moulding
0559742c-99a6-5bc6-a57a-ede25beb0879_4e201acc-5c4e-4de3-a78e-b87460ed0eed,0559742c-99a6-5bc6-a57a-ede25beb0879,"treatment of used door, inner, wood, collection for final disposal",row,ordinary transforming activity,4e201acc-5c4e-4de3-a78e-b87460ed0eed,"used door, inner, wood"
b476cec8-9d6c-5197-9296-7b06b8189d58_9cdb112b-0d90-4d76-9cec-412b0c67d8bb,b476cec8-9d6c-5197-9296-7b06b8189d58,"treatment of waste polyurethane, unsanitary landfill, moist infiltration class (300mm)",glo,ordinary transforming activity,9cdb112b-0d90-4d76-9cec-412b0c67d8bb,waste polyurethane
a034f8b3-f10a-5c74-9cb2-85f5b1637320_e805d959-7903-47b0-9401-47d1f5ce6b3a,a034f8b3-f10a-5c74-9cb2-85f5b1637320,"tempering, flat glass",rer,ordinary transforming activity,e805d959-7903-47b0-9401-47d1f5ce6b3a,"tempering, flat glass"
534400ed-4106-504d-bd9b-69f4be069982_6b9d5139-a306-427d-aa98-a6006a215d50,534400ed-4106-504d-bd9b-69f4be069982,market for butyl acetate,row,market activity,6b9d5139-a306-427d-aa98-a6006a215d50,butyl acetate
4b8a2de3-d004-564c-9be4-daffd2f052e3_2669baa0-c363-4ba4-bb4d-6c7cff61d241,4b8a2de3-d004-564c-9be4-daffd2f052e3,"sawnwood production, softwood, dried (u=20%), planed",row,ordinary transforming activity,2669baa0-c363-4ba4-bb4d-6c7cff61d241,"sawnwood, softwood, dried (u=20%), planed"
3e8b3534-2c4b-593c-a075-cf6ab039fdb7_aeb1ebef-7095-4956-91da-8c4017df556d,3e8b3534-2c4b-593c-a075-cf6ab039fdb7,"solid manure loading and spreading, by hydraulic loader and spreader",row,ordinary transforming activity,aeb1ebef-7095-4956-91da-8c4017df556d,"solid manure loading and spreading, by hydraulic loader and spreader"
d7f9cc00-87d7-5577-895b-0e3183dddb43_a99b6ce9-9b10-44d6-8927-75c21427d045,d7f9cc00-87d7-5577-895b-0e3183dddb43,"treatment of used liquid crystal display module, municipal incineration with fly ash extraction",ch,ordinary transforming activity,a99b6ce9-9b10-44d6-8927-75c21427d045,used liquid crystal display module
d3ebd2c7-9927-5511-b9ae-876d1b37192d_4d5465b8-4e4a-4920-8200-9d79044d2d4a,d3ebd2c7-9927-5511-b9ae-876d1b37192d,"heat and power co-generation unit construction, 160kW electrical, common components for heat+electricity",rer,ordinary transforming activity,4d5465b8-4e4a-4920-8200-9d79044d2d4a,"heat and power co-generation unit, 160kW electrical, common components for heat+electricity"
cc6f6d2f-2416-5598-a9c9-9eb5072197b8_5357a067-f798-46fb-97b0-fa18f723341b,cc6f6d2f-2416-5598-a9c9-9eb5072197b8,"treatment of waste reinforced concrete, recycling",europe without switzerland,ordinary transforming activity,5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete
ca1eb06c-37fd-568a-bfce-d1f240fd018f_404074c5-9468-4ecb-8b65-bbc53783fcda,ca1eb06c-37fd-568a-bfce-d1f240fd018f,"market for laser machining, metal, with CO2-laser, 2000W power",glo,market activity,404074c5-9468-4ecb-8b65-bbc53783fcda,"laser machining, metal, with CO2-laser, 2000W power"
064570d1-7c1e-5a23-b205-f4c9922b2699_dcb70fd5-e305-4920-b68b-40697cc6a206,064570d1-7c1e-5a23-b205-f4c9922b2699,"treatment of waste polyethylene terephthalate, unsanitary landfill, dry infiltration class (100mm)",glo,ordinary transforming activity,dcb70fd5-e305-4920-b68b-40697cc6a206,waste polyethylene terephthalate
b506f818-824a-5452-bf60-9f81498b5a4c_bfbd2433-aa69-4db2-96bd-056b4834bb8a,b506f818-824a-5452-bf60-9f81498b5a4c,"blower and heat exchange unit production, decentralized, 180-250 m3/h",rer,ordinary transforming activity,bfbd2433-aa69-4db2-96bd-056b4834bb8a,"blower and heat exchange unit, decentralized, 180-250 m3/h"
4a1afbc0-8fcc-5e25-8bc4-11c4e0bece01_3226b077-8dac-4ee6-9679-90969920b69d,4a1afbc0-8fcc-5e25-8bc4-11c4e0bece01,market for pentaerythritol,glo,market activity,3226b077-8dac-4ee6-9679-90969920b69d,pentaerythritol
eef9aae0-d23d-5804-9933-7fb112f59fd6_2669baa0-c363-4ba4-bb4d-6c7cff61d241,eef9aae0-d23d-5804-9933-7fb112f59fd6,"market for sawnwood, softwood, dried (u=20%), planed",rer,market activity,2669baa0-c363-4ba4-bb4d-6c7cff61d241,"sawnwood, softwood, dried (u=20%), planed"
2b385bd3-7c9c-5377-9205-ce41ccafb329_779a79ee-7466-4a8b-8440-db906edf68e7,2b385bd3-7c9c-5377-9205-ce41ccafb329,"market for battery, Li-ion, NMC111, rechargeable, prismatic",glo,market activity,779a79ee-7466-4a8b-8440-db906edf68e7,"battery, Li-ion, NMC111, rechargeable, prismatic"
af35b858-77e0-5f66-ab67-442be8884071_45fbbc41-7ae9-46cc-bb31-abfa11e69de0,af35b858-77e0-5f66-ab67-442be8884071,"treatment of waste polyurethane, municipal incineration",row,ordinary transforming activity,45fbbc41-7ae9-46cc-bb31-abfa11e69de0,"heat, for reuse in municipal waste incineration only"
81d15122-1da9-536e-b157-b725d5455e1f_1d8b0c65-a3dc-43ec-8f61-817a7a0cd81c,81d15122-1da9-536e-b157-b725d5455e1f,"market for used lorry with refrigeration machine, 16 metric ton",glo,market activity,1d8b0c65-a3dc-43ec-8f61-817a7a0cd81c,"used lorry with refrigeration machine, 16 metric ton"
a1c7d1dd-8fe2-5587-9345-65639f9861be_36a8a484-d7c0-4bb3-a7c3-073bf3be3185,a1c7d1dd-8fe2-5587-9345-65639f9861be,"transport, passenger coach",row,ordinary transforming activity,36a8a484-d7c0-4bb3-a7c3-073bf3be3185,"transport, passenger coach"
46754e4b-6306-5d04-b5ae-504b41601d94_8f9224c9-e27d-4426-aaea-6ecbe5d91059,46754e4b-6306-5d04-b5ae-504b41601d94,"linseed seed production, at farm",ch,ordinary transforming activity,8f9224c9-e27d-4426-aaea-6ecbe5d91059,"linseed seed, at farm"
91aeec94-cff3-54bd-a4ac-f5c4e4fa4157_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b,91aeec94-cff3-54bd-a4ac-f5c4e4fa4157,"heat production, light fuel oil, at boiler 100kW, non-modulating",row,ordinary transforming activity,dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b,"heat, central or small-scale, other than natural gas"
effa3d28-e379-5687-83b4-2675c9b0f773_525254ec-0119-4003-b3ae-a700eefff925,effa3d28-e379-5687-83b4-2675c9b0f773,"suction, shavings, hardwood",europe without switzerland,ordinary transforming activity,525254ec-0119-4003-b3ae-a700eefff925,"shavings, hardwood, measured as dry mass"
a039f157-276b-512b-bfed-afe8da8d4afd_318df8f5-f490-436c-8f93-23ccfa15e60a,a039f157-276b-512b-bfed-afe8da8d4afd,"tillage, ploughing",ch,ordinary transforming activity,318df8f5-f490-436c-8f93-23ccfa15e60a,"tillage, ploughing"
2629a7bf-660c-5ced-b0a3-dc303ce94091_b89dadb0-75e9-44fd-8d41-1ec8dcce23b6,2629a7bf-660c-5ced-b0a3-dc303ce94091,"light fuel oil production, petroleum refinery operation",europe without switzerland,ordinary transforming activity,b89dadb0-75e9-44fd-8d41-1ec8dcce23b6,light fuel oil
2851db39-7db6-50ae-8fe0-47f5f3a40fe2_618cf05a-8af0-4638-b40d-5a5d15ca971e,2851db39-7db6-50ae-8fe0-47f5f3a40fe2,"market for sewage sludge, 97% water, WWT, WW from ammonium paratungstate production",row,market activity,618cf05a-8af0-4638-b40d-5a5d15ca971e,"sewage sludge, 97% water, WWT, WW from ammonium paratungstate production"
351ca447-c054-541e-9502-fd87d1b08eec_8b988c18-f03b-46aa-83ae-d72d4639ff76,351ca447-c054-541e-9502-fd87d1b08eec,"cable production, unspecified",glo,ordinary transforming activity,8b988c18-f03b-46aa-83ae-d72d4639ff76,"cable, unspecified"
e79e5a56-1011-550d-81be-e793824a2979_36d054aa-1fc1-46a5-9267-1575039b651b,e79e5a56-1011-550d-81be-e793824a2979,"water pump operation, diesel",es,ordinary transforming activity,36d054aa-1fc1-46a5-9267-1575039b651b,"water pump operation, diesel"
29b4f5ce-d844-5a9a-b7e9-acd15addaeb1_56a78fcb-117d-401a-a66a-849cea42d7e6,29b4f5ce-d844-5a9a-b7e9-acd15addaeb1,market for conditioned spent nuclear fuel,ch,market activity,56a78fcb-117d-401a-a66a-849cea42d7e6,conditioned spent nuclear fuel
960ffe73-09bd-500d-a68a-276f5722b74f_bd20be8e-9b7a-4391-980f-4ecf8f2867be,960ffe73-09bd-500d-a68a-276f5722b74f,"smelting and refining of nickel concentrate, 16% Ni",glo,ordinary transforming activity,bd20be8e-9b7a-4391-980f-4ecf8f2867be,"steam, in chemical industry"
ac1ffdf9-9941-5f2a-87ee-f56c08f33b29_b9c8013b-204a-42f9-b73c-7400452fed97,ac1ffdf9-9941-5f2a-87ee-f56c08f33b29,"market for sugarcane vinasse application, by wheel reel irrigation",glo,market activity,b9c8013b-204a-42f9-b73c-7400452fed97,"sugarcane vinasse application, by wheel reel irrigation"
5a8d055c-c523-5b40-a4fa-0c2e352cf8dc_1acfcf43-232f-493d-a2f0-1d71e308d967,5a8d055c-c523-5b40-a4fa-0c2e352cf8dc,"market for tetrafluoroethylene film, on glass",glo,market activity,1acfcf43-232f-493d-a2f0-1d71e308d967,"tetrafluoroethylene film, on glass"
4624524c-4e3f-57c0-b72a-2004b3d6da8c_af6f0e39-5637-4468-9e83-850d772bd206,4624524c-4e3f-57c0-b72a-2004b3d6da8c,triethyl amine production,rer,ordinary transforming activity,af6f0e39-5637-4468-9e83-850d772bd206,triethyl amine
9639c0e3-904a-5109-9ae0-bdd0c144c638_b1e480cc-6707-4f7f-898d-a7dc46437d3b,9639c0e3-904a-5109-9ae0-bdd0c144c638,"market for hot rolling, steel",glo,market activity,b1e480cc-6707-4f7f-898d-a7dc46437d3b,"hot rolling, steel"
9060e8f5-bf9f-5adc-a640-01691c221dab_e4d1bc0f-29b5-4c41-8e80-7dc1938ad751,9060e8f5-bf9f-5adc-a640-01691c221dab,"heat, non-market, at cogen 160kWe Jakobsberg, allocation exergy",ch,ordinary transforming activity,e4d1bc0f-29b5-4c41-8e80-7dc1938ad751,"heat, central or small-scale, natural gas and heat pump, Jakobsberg"
eb42c5df-d6ba-5d41-9528-ec440952359c_d8afdb35-66b5-4967-ad31-3c75984b852c,eb42c5df-d6ba-5d41-9528-ec440952359c,uranium conversion facility construction,row,ordinary transforming activity,d8afdb35-66b5-4967-ad31-3c75984b852c,uranium conversion facility
2e6089e5-a2e8-5571-bcee-803af708ef0c_60e49368-8f1a-49a1-87bd-4e9cb932a8d3,2e6089e5-a2e8-5571-bcee-803af708ef0c,uranium mill construction,row,ordinary transforming activity,60e49368-8f1a-49a1-87bd-4e9cb932a8d3,uranium mill
d42ac1ac-4c3e-57d5-99da-7695beb79c52_d69294d7-8d64-4915-a896-9996a014c410,d42ac1ac-4c3e-57d5-99da-7695beb79c52,"market for electricity, low voltage",at,market activity,d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage"
84f27eba-4e3b-5d5d-a460-1ef49bf46af9_3c502ce5-8c62-59fd-abf3-38ff13db2405,84f27eba-4e3b-5d5d-a460-1ef49bf46af9,"market for electricity, medium voltage, cobalt industry",glo,market activity,3c502ce5-8c62-59fd-abf3-38ff13db2405,"electricity, medium voltage, cobalt industry"
09ed8a05-619d-55cf-8626-8935ec2647c7_f2c50dcd-6418-4d9e-a807-4bd5c6be89b2,09ed8a05-619d-55cf-8626-8935ec2647c7,market for propyl amine,glo,market activity,f2c50dcd-6418-4d9e-a807-4bd5c6be89b2,propyl amine
827dca43-6509-5abf-b3d0-1676b1104903_c5becf71-fc41-4921-9a9e-b6b700e0408b,827dca43-6509-5abf-b3d0-1676b1104903,"waste collection lorry production, 21 metric ton",row,ordinary transforming activity,c5becf71-fc41-4921-9a9e-b6b700e0408b,"waste collection lorry, 21 metric ton"
d49b9649-9e37-5e35-91aa-8f92468e3c1d_bab2d2e5-e35f-4264-82ff-7d8e6dc222c1,d49b9649-9e37-5e35-91aa-8f92468e3c1d,market for bale loading,glo,market activity,bab2d2e5-e35f-4264-82ff-7d8e6dc222c1,bale loading
5f170b39-7a85-5b75-a3dd-2e625354f9c9_48f6b7c9-093b-4dd0-bf0d-9ba54b4c2d22,5f170b39-7a85-5b75-a3dd-2e625354f9c9,"market for waste concrete, not reinforced",row,market activity,48f6b7c9-093b-4dd0-bf0d-9ba54b4c2d22,"waste concrete, not reinforced"
0fe96a92-e631-59a8-90de-a80b6e49ac89_a07b5d4c-ab45-4bb6-927a-ab3dee053ec1,0fe96a92-e631-59a8-90de-a80b6e49ac89,"recultivation, bentonite mine",row,ordinary transforming activity,a07b5d4c-ab45-4bb6-927a-ab3dee053ec1,"recultivation, bentonite mine"
ce197371-7bae-5786-ae69-fded49d74397_db3559ad-a065-425f-9d03-551068d5548e,ce197371-7bae-5786-ae69-fded49d74397,"market for waste plastic, industrial electronics",ch,market activity,db3559ad-a065-425f-9d03-551068d5548e,"waste plastic, industrial electronics"
f8e6cac3-45ea-57e7-9ae8-4e925be91e80_aa3de575-58a6-418c-9968-1bfea04a78b8,f8e6cac3-45ea-57e7-9ae8-4e925be91e80,phthalic anhydride production,row,ordinary transforming activity,aa3de575-58a6-418c-9968-1bfea04a78b8,phthalic anhydride
eaa25e19-b862-538e-abd5-7066f33c5806_e9f6d312-001c-435a-a668-82239a3b7511,eaa25e19-b862-538e-abd5-7066f33c5806,"treatment of waste concrete, inert material landfill",row,ordinary transforming activity,e9f6d312-001c-435a-a668-82239a3b7511,waste concrete
ded74e23-b853-56a0-813b-2ee3f314b31d_e9e0a5ae-daf6-4466-9258-e8ea4104d26a,ded74e23-b853-56a0-813b-2ee3f314b31d,market for port facilities,glo,market activity,e9e0a5ae-daf6-4466-9258-e8ea4104d26a,port facilities
f3e01497-6156-5226-8f58-3ec2a936f23a_0ff2e270-7b95-4442-8198-40f472ae5dc8,f3e01497-6156-5226-8f58-3ec2a936f23a,"market for sawnwood, hardwood, raw, dried (u=20%)",row,market activity,0ff2e270-7b95-4442-8198-40f472ae5dc8,"sawnwood, hardwood, raw, dried (u=20%)"
b2f489e4-d447-51a4-9ffc-60f9a72258b9_08b50381-c9ae-49ae-b279-5495b9f8f14a,b2f489e4-d447-51a4-9ffc-60f9a72258b9,"operation, computer, desktop, with liquid crystal display, office use",europe without switzerland,ordinary transforming activity,08b50381-c9ae-49ae-b279-5495b9f8f14a,"operation, computer, desktop, office use"
4413fe33-7bf9-5707-a19f-32620840099b_cfc197ab-2e3a-400d-9c3b-880f5a3908c4,4413fe33-7bf9-5707-a19f-32620840099b,market for potato grading,glo,market activity,cfc197ab-2e3a-400d-9c3b-880f5a3908c4,potato grading
8b242d04-3ef8-578b-ae56-495913a86731_abe39906-f4b7-447d-a8cb-1d7ab01add84,8b242d04-3ef8-578b-ae56-495913a86731,"cast iron drilling, conventional",row,ordinary transforming activity,abe39906-f4b7-447d-a8cb-1d7ab01add84,"cast iron removed by drilling, conventional"
15a86650-f1a1-5831-acf2-9ab455f72fd4_3728ce01-009e-4b64-94d4-3c3e9fabf888,15a86650-f1a1-5831-acf2-9ab455f72fd4,"treatment of waste cement in concrete and mortar, collection for final disposal",row,ordinary transforming activity,3728ce01-009e-4b64-94d4-3c3e9fabf888,waste cement in concrete and mortar
f3a02775-6f10-5581-802a-b7becbec5afe_ab2d6d49-c4a9-48b1-bddc-0ccb6b84e022,f3a02775-6f10-5581-802a-b7becbec5afe,dimethyl carbonate production,rer,ordinary transforming activity,ab2d6d49-c4a9-48b1-bddc-0ccb6b84e022,formaldehyde
8f7852bd-fa1c-5a70-8828-b4ecd17ea195_f273f526-f8c5-41cb-965b-c7ad173d8e67,8f7852bd-fa1c-5a70-8828-b4ecd17ea195,"hot water tank production, 600l",row,ordinary transforming activity,f273f526-f8c5-41cb-965b-c7ad173d8e67,"hot water tank, 600l"
6903f0b3-0a55-552c-b9fe-409436b4bbe4_886d7d3f-d22e-4b5e-9037-2b104078c073,6903f0b3-0a55-552c-b9fe-409436b4bbe4,"assembly of generator and motor, auxilliaries and energy use, heat and power co-generation unit, 160kW electrical",rer,ordinary transforming activity,886d7d3f-d22e-4b5e-9037-2b104078c073,"assembly of generator and motor, auxilliaries and energy use, heat and power co-generation unit, 160kW electrical"
a80d80f2-09a1-5fe6-95e2-5cc0ca91b859_d291a62e-f49d-4ef1-b443-4470c84b99ef,a80d80f2-09a1-5fe6-95e2-5cc0ca91b859,"market for used diesel-electric generating set, 18.5kW",glo,market activity,d291a62e-f49d-4ef1-b443-4470c84b99ef,"used diesel-electric generating set, 18.5kW"
ef630d97-6a29-5187-baac-d6fd6a526516_de97cdc6-2141-426e-aab2-70b4afbc2e5b,ef630d97-6a29-5187-baac-d6fd6a526516,"market for sodium perborate, monohydrate, powder",glo,market activity,de97cdc6-2141-426e-aab2-70b4afbc2e5b,"sodium perborate, monohydrate, powder"
55f8602e-550c-5cab-a36f-d3f489c1e36d_090bf091-edba-4f7e-93dd-19eb43cb2123,55f8602e-550c-5cab-a36f-d3f489c1e36d,hydrogen cyanide production,row,ordinary transforming activity,090bf091-edba-4f7e-93dd-19eb43cb2123,hydrogen cyanide
f65a187e-533b-5bc4-ae2d-e9bcd1b0f7f4_6de9a46d-c36d-4485-a79c-93ba2b57563b,f65a187e-533b-5bc4-ae2d-e9bcd1b0f7f4,market for refinery sludge,europe without switzerland,market activity,6de9a46d-c36d-4485-a79c-93ba2b57563b,refinery sludge
047b4b4a-b010-5fc8-b263-af9282e4bd23_5bb280cf-b47f-4991-9cc5-254e59613768,047b4b4a-b010-5fc8-b263-af9282e4bd23,"treatment of sewage sludge, 97% water, WWT, WW from LCD production, landfarming",ch,ordinary transforming activity,5bb280cf-b47f-4991-9cc5-254e59613768,"sewage sludge, 97% water, WWT, WW from LCD production"
a49e1f6d-d3a7-56c3-934d-9dd9ed01bf7b_a0502158-185f-4988-9d7d-2312e2c06f43,a49e1f6d-d3a7-56c3-934d-9dd9ed01bf7b,"market for non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",glo,market activity,a0502158-185f-4988-9d7d-2312e2c06f43,"non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing"
02790f68-91cf-5d2b-becf-40c02bac0130_382471d0-afca-4f0d-bec6-f0bfe2c28225,02790f68-91cf-5d2b-becf-40c02bac0130,market for used printed wiring boards,glo,market activity,382471d0-afca-4f0d-bec6-f0bfe2c28225,used printed wiring boards
37d1d0d8-1ea7-56d2-ba3d-2940a405a73d_d899ab8e-58d3-47fa-bf64-45989f7da5be,37d1d0d8-1ea7-56d2-ba3d-2940a405a73d,"hydrogen production, gaseous, petroleum refinery operation",europe without switzerland,ordinary transforming activity,d899ab8e-58d3-47fa-bf64-45989f7da5be,"hydrogen, gaseous"
f707e3d1-bbeb-5b87-8087-a867e821fc42_6091f125-619d-40df-b73e-a7b8c6692380,f707e3d1-bbeb-5b87-8087-a867e821fc42,malusil production,rer,ordinary transforming activity,6091f125-619d-40df-b73e-a7b8c6692380,malusil
0804af50-9abc-5bf5-8174-63b085f1d1b7_a054bea9-7ac1-4df3-874d-5432979488ff,0804af50-9abc-5bf5-8174-63b085f1d1b7,glycine production,rer,ordinary transforming activity,a054bea9-7ac1-4df3-874d-5432979488ff,glycine
983f4218-f56b-5c91-92c4-e86901c06035_5806d08f-343d-42a0-a2c8-185b7cad5830,983f4218-f56b-5c91-92c4-e86901c06035,market for polystyrene foam slab,glo,market activity,5806d08f-343d-42a0-a2c8-185b7cad5830,polystyrene foam slab
b8a9530e-20e9-55b2-9fc6-b47288b223e6_79bdc75e-3505-4800-b830-5f13fc8fc39f,b8a9530e-20e9-55b2-9fc6-b47288b223e6,"treatment of sewage sludge, 70% water, WWT[U], WW from lorry production, municipal incineration FAE",ch,ordinary transforming activity,79bdc75e-3505-4800-b830-5f13fc8fc39f,"sewage sludge, 70% water, WWT[U], WW from lorry production"
6c1cd22e-803a-54b0-876e-e0eafaae6d21_b242fc59-f8b6-4716-be3d-15c3cf9e32ad,6c1cd22e-803a-54b0-876e-e0eafaae6d21,"fodder beet seed production, for sowing",glo,ordinary transforming activity,b242fc59-f8b6-4716-be3d-15c3cf9e32ad,"fodder beet seed, for sowing"
9fe8606d-78ff-5943-8f32-d742a28db72b_105707e8-7b2d-58a5-aa54-a6a298327688,9fe8606d-78ff-5943-8f32-d742a28db72b,"inorganic nitrogen fertiliser, as N to generic market for organo-mineral nitrogen fertiliser, as N",glo,ordinary transforming activity,105707e8-7b2d-58a5-aa54-a6a298327688,"organo-mineral nitrogen fertiliser, as N"
fe5e1952-5ab5-5113-91d1-37530a878421_76690609-bfa8-4e1e-bd15-60d6e4ab9580,fe5e1952-5ab5-5113-91d1-37530a878421,"treatment of residue from mechanical treatment, industrial device, municipal waste incineration",ch,ordinary transforming activity,76690609-bfa8-4e1e-bd15-60d6e4ab9580,"residue from mechanical treatment, industrial device"
24763449-ddc6-5e24-9568-7613652d322a_46b5cbca-747e-4648-a10e-39d746e7b34c,24763449-ddc6-5e24-9568-7613652d322a,core board production,row,ordinary transforming activity,46b5cbca-747e-4648-a10e-39d746e7b34c,core board
